run_id,pullback_pct,tp_pct,sl_pct,hold_days,rsi_long_max,rsi_short_min,trades,long_trades,short_trades,win_rate,avg_return,median_return,total_return_sum,profit_factor,final_equity,total_equity_return,max_drawdown,score,wf_id
793,0.007,0.008,0.006,4,35,50,49,0,49,0.469388,0.00037931,-0.00169594,0.01858595,1.131898,100550.03,0.00550034,-0.00835404,0.00261016,1
148,0.003,0.008,0.006,4,40,50,79,8,71,0.468354,0.000394,-0.00085632,0.03112589,1.141817,100923.98,0.00923976,-0.01322283,0.00260148,1
964,0.007,0.01,0.008,9,35,50,46,0,46,0.456522,0.00047893,-0.00173622,0.02203064,1.125844,100648.31,0.00648307,-0.01096291,0.00250201,1
691,0.007,0.006,0.006,4,45,50,71,18,53,0.535211,0.00041794,0.00293771,0.02967401,1.163351,100883.82,0.00883818,-0.01316772,0.00248344,1
446,0.005,0.008,0.004,5,40,55,36,8,28,0.388889,0.00036147,-0.00403428,0.0130129,1.145641,100385.98,0.00385983,-0.00625443,0.00247098,1
869,0.007,0.01,0.004,4,40,55,30,8,22,0.366667,0.00048821,-0.00403443,0.01464627,1.189746,100435.12,0.00435125,-0.00852497,0.00241336,1
1192,0.01,0.01,0.004,4,40,50,36,6,30,0.361111,0.00047838,-0.00403594,0.01722178,1.18382,100511.59,0.00511594,-0.00952313,0.00228126,1
1081,0.01,0.008,0.004,4,35,50,30,0,30,0.4,0.00042595,-0.00403391,0.01277858,1.174246,100379.79,0.00379791,-0.00738128,0.00215241,1
1202,0.01,0.01,0.004,5,40,55,20,6,14,0.35,0.00043259,-0.00405551,0.0086519,1.163302,100256.24,0.00256237,-0.00612037,0.00199202,1
590,0.005,0.01,0.006,5,40,55,33,8,25,0.454545,0.00049394,-0.00175389,0.0163001,1.169335,100483.16,0.00483157,-0.00975598,0.00196622,1
718,0.007,0.006,0.006,9,45,50,71,18,53,0.535211,0.0004365,0.00590667,0.03099117,1.15942,100922.65,0.00922646,-0.0146013,0.00191037,1
810,0.007,0.008,0.006,5,45,60,20,18,2,0.5,0.00041688,-6.391e-05,0.00833766,1.148815,100246.81,0.00246815,-0.00629848,0.0015982,1
1249,0.01,0.01,0.006,7,45,50,36,8,28,0.444444,0.00048037,-0.00603265,0.01729319,1.14239,100510.87,0.00510873,-0.01040839,0.00158568,1
1210,0.01,0.01,0.004,7,40,50,36,6,30,0.333333,0.00038501,-0.00404594,0.01386042,1.14175,100409.96,0.00409959,-0.00800201,0.00154809,1
667,0.007,0.006,0.004,7,35,50,59,0,59,0.440678,0.00034061,-0.00403266,0.02009608,1.149743,100598.09,0.0059809,-0.00983842,0.00151628,1
676,0.007,0.006,0.004,9,35,50,59,0,59,0.440678,0.00034061,-0.00403266,0.02009608,1.149743,100598.09,0.0059809,-0.00983842,0.00151628,1
335,0.005,0.006,0.004,5,35,55,29,0,29,0.448276,0.00031833,-0.00403266,0.00923143,1.142103,100274.19,0.00274189,-0.00553414,0.00149782,1
1234,0.01,0.01,0.006,5,35,50,28,0,28,0.428571,0.00035663,-0.00603265,0.00998575,1.102727,100292.73,0.00292734,-0.00679712,0.00105598,1
32,0.003,0.006,0.004,9,40,55,41,8,33,0.439024,0.00033125,-0.00403405,0.01358117,1.145431,100403.68,0.00403683,-0.00795293,0.00098696,1
1151,0.01,0.008,0.006,9,45,55,21,9,12,0.47619,0.00059122,-0.00603266,0.01241553,1.185794,100368.49,0.00368493,-0.01090167,0.00087575,1
1246,0.01,0.01,0.006,7,40,50,34,6,28,0.441176,0.00038577,-0.00603265,0.01311634,1.113664,100385.62,0.00385625,-0.00860791,0.00082766,1
224,0.003,0.01,0.004,4,45,55,58,27,31,0.37931,0.00029708,-0.00403484,0.01723053,1.123251,100509.44,0.00509437,-0.00924953,0.00066553,1
14,0.003,0.006,0.004,5,40,55,41,8,33,0.439024,0.00031634,-0.00403266,0.01296974,1.142622,100385.45,0.00385452,-0.00795293,0.00065552,1
263,0.003,0.01,0.006,5,35,55,29,0,29,0.448276,0.0005783,-0.00175389,0.01677061,1.198932,100497.99,0.00497989,-0.01268215,0.00061714,1
464,0.005,0.008,0.004,9,40,55,36,8,28,0.361111,0.00027103,-0.00403443,0.00975716,1.104458,100287.74,0.00287741,-0.00625443,0.00058419,1
145,0.003,0.008,0.006,4,35,50,71,0,71,0.464789,0.00032796,-0.00157407,0.02328523,1.116064,100688.25,0.00688255,-0.01197442,0.00058262,1
557,0.005,0.01,0.004,5,45,55,51,24,27,0.392157,0.00026318,-0.00403451,0.01342214,1.106554,100395.52,0.00395517,-0.00760465,0.00050325,1
658,0.007,0.006,0.004,5,35,50,59,0,59,0.440678,0.00029092,-0.00403266,0.01716442,1.127898,100509.77,0.00509772,-0.00983842,0.00013621,1
347,0.005,0.006,0.004,7,40,55,37,8,29,0.432432,0.00026278,-0.00403405,0.00972284,1.113964,100288.0,0.00288001,-0.00675056,0.00010735,1
356,0.005,0.006,0.004,9,40,55,37,8,29,0.432432,0.00026278,-0.00403405,0.00972284,1.113964,100288.0,0.00288001,-0.00675056,0.00010735,1
893,0.007,0.01,0.004,9,35,55,22,0,22,0.318182,0.00039052,-0.00403443,0.0085915,1.141008,100253.85,0.00253851,-0.00796982,6.788e-05,1
1204,0.01,0.01,0.004,5,45,50,40,10,30,0.325,0.0003812,-0.00405383,0.01524799,1.138655,100450.96,0.00450957,-0.01041338,-9.13e-06,1
748,0.007,0.006,0.008,9,35,50,51,0,51,0.588235,0.00032251,0.00590703,0.01644784,1.101786,100483.98,0.00483983,-0.01031224,-0.0001849,1
970,0.007,0.01,0.008,9,45,50,63,17,46,0.460317,0.00044748,-0.00188776,0.02819116,1.119634,100829.49,0.0082949,-0.01620501,-0.00019432,1
233,0.003,0.01,0.004,5,45,55,58,27,31,0.37931,0.00026748,-0.00403484,0.01551372,1.107881,100457.33,0.00457327,-0.00939277,-0.00026617,1
491,0.005,0.008,0.006,7,40,55,34,8,26,0.470588,0.00043311,-0.00216203,0.01472566,1.145349,100435.99,0.00435986,-0.01138856,-0.00041992,1
1214,0.01,0.01,0.004,7,45,55,24,10,14,0.333333,0.00037417,-0.00405461,0.00898006,1.137792,100265.36,0.00265362,-0.00853631,-0.00043374,1
389,0.005,0.006,0.006,9,35,55,27,0,27,0.518519,0.0003801,0.00590546,0.01026274,1.140665,100304.13,0.00304132,-0.00911322,-0.00044824,1
38,0.003,0.006,0.006,4,35,55,31,0,31,0.548387,0.00037019,0.00249572,0.01147575,1.148543,100340.6,0.00340598,-0.00961735,-0.00058604,1
581,0.005,0.01,0.006,4,40,55,33,8,25,0.454545,0.00031303,-0.00169594,0.01033001,1.108176,100303.83,0.00303831,-0.00844357,-0.00058624,1
1222,0.01,0.01,0.004,9,45,50,40,10,30,0.325,0.00035053,-0.00405383,0.01402137,1.127501,100414.06,0.0041406,-0.01041338,-0.00068476,1
65,0.003,0.006,0.006,9,35,55,31,0,31,0.516129,0.00041245,0.00590546,0.01278604,1.155238,100379.55,0.00379553,-0.01090727,-0.00080576,1
329,0.005,0.006,0.004,4,40,55,37,8,29,0.459459,0.00021755,-0.00403405,0.0080494,1.09903,100238.05,0.00238049,-0.00675056,-0.00084444,1
1090,0.01,0.008,0.004,5,35,50,30,0,30,0.366667,0.00026486,-0.00403521,0.00794595,1.102623,100234.24,0.0023424,-0.00738128,-0.00091397,1
923,0.007,0.01,0.006,7,40,55,28,8,20,0.464286,0.00050417,-0.00454323,0.01411677,1.160574,100417.82,0.00417816,-0.01268675,-0.00092954,1
881,0.007,0.01,0.004,5,45,55,41,19,22,0.365854,0.00035285,-0.00403522,0.01446703,1.13693,100427.96,0.00427964,-0.01093507,-0.00093987,1
883,0.007,0.01,0.004,7,35,50,55,0,55,0.345455,0.00036993,-0.00403435,0.02034605,1.138954,100602.43,0.00602425,-0.01338885,-0.00098754,1
670,0.007,0.006,0.004,7,40,50,67,8,59,0.432836,0.00026161,-0.00403386,0.01752819,1.11341,100519.77,0.00519771,-0.01104957,-0.0010258,1
679,0.007,0.006,0.004,9,40,50,67,8,59,0.432836,0.00026161,-0.00403386,0.01752819,1.11341,100519.77,0.00519771,-0.01104957,-0.0010258,1
486,0.005,0.008,0.006,5,45,60,27,24,3,0.518519,0.00028105,0.00030055,0.00758829,1.102169,100223.2,0.00223204,-0.00759326,-0.00103209,1
59,0.003,0.006,0.006,7,40,55,39,8,31,0.538462,0.00041867,0.00390724,0.01632828,1.161166,100485.24,0.00485237,-0.01271057,-0.00112934,1
548,0.005,0.01,0.004,4,45,55,51,24,27,0.372549,0.00022159,-0.00403451,0.01130127,1.091471,100332.03,0.00332027,-0.00834242,-0.00113772,1
859,0.007,0.008,0.008,9,40,50,55,8,47,0.509091,0.00032631,0.0002694,0.01794725,1.092839,100525.47,0.00525466,-0.01211911,-0.00117749,1
1196,0.01,0.01,0.004,4,45,55,24,10,14,0.333333,0.00032556,-0.00405461,0.00781354,1.119893,100230.32,0.00230322,-0.00853631,-0.00127019,1
1195,0.01,0.01,0.004,4,45,50,40,10,30,0.35,0.00037385,-0.00404516,0.01495403,1.141238,100442.57,0.00442568,-0.0119308,-0.00138045,1
932,0.007,0.01,0.006,9,40,55,28,8,20,0.392857,0.00047058,-0.00603335,0.01317618,1.141629,100388.9,0.00388896,-0.01268675,-0.00155466,1
164,0.003,0.008,0.006,7,35,55,30,0,30,0.466667,0.0004981,-0.00216203,0.01494286,1.167597,100443.21,0.00443212,-0.01371991,-0.00156285,1
169,0.003,0.008,0.006,7,45,50,97,27,70,0.474227,0.00030621,-0.00305379,0.02970266,1.100331,100875.63,0.00875628,-0.01674245,-0.00157555,1
158,0.003,0.008,0.006,5,40,55,38,8,30,0.447368,0.00042719,-0.00167082,0.01623331,1.147609,100480.92,0.00480919,-0.01332173,-0.00157627,1
338,0.005,0.006,0.004,5,40,55,37,8,29,0.432432,0.0001801,-0.00403405,0.00666353,1.078105,100196.12,0.00196122,-0.00675056,-0.00163828,1
596,0.005,0.01,0.006,7,35,55,25,0,25,0.4,0.00040048,-0.00305379,0.01001211,1.129895,100295.08,0.0029508,-0.01074774,-0.00164254,1
1108,0.01,0.008,0.004,9,35,50,30,0,30,0.366667,0.00022398,-0.00403521,0.00671933,1.086781,100197.42,0.00197422,-0.00738128,-0.00169103,1
886,0.007,0.01,0.004,7,40,50,63,8,55,0.349206,0.00033152,-0.00403451,0.02088585,1.125234,100617.45,0.00617448,-0.01402486,-0.00173019,1
310,0.003,0.01,0.008,7,40,50,71,8,63,0.507042,0.0003805,0.00076874,0.02701529,1.105591,100792.67,0.00792673,-0.01683417,-0.00173564,1
41,0.003,0.006,0.006,4,40,55,39,8,31,0.538462,0.00034145,0.00249572,0.01331641,1.138552,100395.01,0.00395007,-0.011423,-0.00177386,1
724,0.007,0.006,0.008,4,40,50,59,8,51,0.576271,0.0002449,0.00293771,0.01444893,1.08632,100423.94,0.00423938,-0.01082161,-0.00196893,1
742,0.007,0.006,0.008,7,40,50,59,8,51,0.610169,0.00029804,0.00590667,0.01758407,1.097372,100517.18,0.00517181,-0.01271043,-0.00201618,1
317,0.003,0.01,0.008,9,35,55,28,0,28,0.464286,0.00047919,-0.00045495,0.01341724,1.132859,100394.77,0.00394775,-0.01354605,-0.00209722,1
850,0.007,0.008,0.008,7,40,50,55,8,47,0.563636,0.00029028,0.00240507,0.01596537,1.084643,100466.3,0.00466303,-0.01211911,-0.00212946,1
178,0.003,0.008,0.006,9,45,50,97,27,70,0.453608,0.0003202,-0.00603251,0.03105929,1.101125,100915.64,0.00915644,-0.01820487,-0.00220547,1
1142,0.01,0.008,0.006,7,45,55,21,9,12,0.47619,0.00040015,-0.00603266,0.00840317,1.12575,100247.97,0.00247965,-0.01090167,-0.00224018,1
427,0.005,0.006,0.008,9,40,50,74,8,66,0.594595,0.0002876,0.00590714,0.02128233,1.090849,100625.09,0.00625088,-0.01420947,-0.00224071,1
1213,0.01,0.01,0.004,7,45,50,40,10,30,0.325,0.00028982,-0.00405383,0.01159266,1.105416,100341.0,0.00341003,-0.01074198,-0.0022854,1
661,0.007,0.006,0.004,5,40,50,67,8,59,0.432836,0.00021786,-0.00403386,0.01459652,1.094442,100431.52,0.00431522,-0.01104957,-0.00234586,1
1237,0.01,0.01,0.006,5,40,50,34,6,28,0.411765,0.00022483,-0.00603265,0.00764409,1.065454,100221.11,0.00221112,-0.00860791,-0.00242694,1
1205,0.01,0.01,0.004,5,45,55,24,10,14,0.333333,0.00026601,-0.00405461,0.00638414,1.09796,100187.39,0.00187386,-0.00875943,-0.00247362,1
235,0.003,0.01,0.004,7,35,50,77,0,77,0.324675,0.00017451,-0.00403435,0.01343734,1.064789,100390.7,0.00390698,-0.01037149,-0.00264511,1
649,0.007,0.006,0.004,4,35,50,59,0,59,0.440678,0.00018884,-0.00403266,0.01114144,1.083019,100328.55,0.00328552,-0.00983842,-0.00269684,1
535,0.005,0.008,0.008,9,40,50,67,8,59,0.507463,0.00025737,0.0002694,0.01724374,1.071326,100500.77,0.00500765,-0.01288209,-0.00272432,1
376,0.005,0.006,0.006,5,45,50,93,24,69,0.537634,0.00026828,0.00290475,0.02494972,1.100516,100737.4,0.00737405,-0.01606062,-0.00279168,1
385,0.005,0.006,0.006,7,45,50,93,24,69,0.526882,0.00027237,0.00390724,0.02533046,1.099833,100748.48,0.00748478,-0.01629983,-0.00283138,1
1085,0.01,0.008,0.004,4,40,55,20,6,14,0.35,0.000125,-0.00405551,0.00250009,1.047188,100072.08,0.00072081,-0.00612037,-0.00292544,1
1094,0.01,0.008,0.004,5,40,55,20,6,14,0.35,0.000125,-0.00405551,0.00250009,1.047188,100072.08,0.00072081,-0.00612037,-0.00292544,1
1103,0.01,0.008,0.004,7,40,55,20,6,14,0.35,0.000125,-0.00405551,0.00250009,1.047188,100072.08,0.00072081,-0.00612037,-0.00292544,1
1112,0.01,0.008,0.004,9,40,55,20,6,14,0.35,0.000125,-0.00405551,0.00250009,1.047188,100072.08,0.00072081,-0.00612037,-0.00292544,1
918,0.007,0.01,0.006,5,45,60,20,18,2,0.5,0.00020604,-6.391e-05,0.0041209,1.073552,100120.06,0.0012006,-0.00777366,-0.00295788,1
982,0.01,0.006,0.004,5,35,50,33,0,33,0.424242,0.00016907,-0.00403266,0.00557924,1.072056,100163.88,0.00163878,-0.00797543,-0.00305088,1
991,0.01,0.006,0.004,7,35,50,33,0,33,0.424242,0.00016907,-0.00403266,0.00557924,1.072056,100163.88,0.00163878,-0.00797543,-0.00305088,1
1000,0.01,0.006,0.004,9,35,50,33,0,33,0.424242,0.00016907,-0.00403266,0.00557924,1.072056,100163.88,0.00163878,-0.00797543,-0.00305088,1
949,0.007,0.01,0.008,5,40,50,54,8,46,0.537037,0.00024299,0.00085483,0.01312169,1.070873,100379.97,0.00379967,-0.0116291,-0.00307366,1
149,0.003,0.008,0.006,4,40,55,38,8,30,0.473684,0.00026087,-0.00118164,0.00991298,1.092111,100291.11,0.00291111,-0.01083092,-0.00314494,1
383,0.005,0.006,0.006,7,40,55,35,8,27,0.514286,0.00027382,0.00390724,0.00958365,1.100586,100282.61,0.00282611,-0.01091979,-0.00317154,1
872,0.007,0.01,0.004,4,45,55,41,19,22,0.341463,0.0002104,-0.00403522,0.00862632,1.080719,100252.42,0.00252423,-0.00980153,-0.00321301,1
1099,0.01,0.008,0.004,7,35,50,30,0,30,0.366667,0.00014302,-0.00403521,0.00429062,1.055414,100124.52,0.00124523,-0.00738128,-0.00322959,1
394,0.005,0.006,0.006,9,45,50,93,24,69,0.526882,0.0003023,0.00590546,0.02811383,1.109436,100832.27,0.00832274,-0.01822042,-0.00323061,1
907,0.007,0.01,0.006,4,45,50,67,18,49,0.447761,0.00034858,-0.00157407,0.02335484,1.121701,100689.71,0.00689712,-0.01728101,-0.0034419,1
367,0.005,0.006,0.006,4,45,50,93,24,69,0.526882,0.00026519,0.00249572,0.02466235,1.103796,100729.49,0.00729493,-0.0167921,-0.00348688,1
611,0.005,0.01,0.006,9,45,55,47,22,25,0.404255,0.00029921,-0.00603405,0.01406269,1.090471,100411.19,0.00411188,-0.01333577,-0.00356467,1
1220,0.01,0.01,0.004,9,40,55,20,6,14,0.3,0.000125,-0.00406651,0.00250009,1.043805,100071.32,0.00071324,-0.00696051,-0.00360512,1
160,0.003,0.008,0.006,5,45,50,98,27,71,0.489796,0.00030634,-0.00157239,0.0300215,1.103961,100886.12,0.00886119,-0.01961154,-0.00376463,1
973,0.01,0.006,0.004,4,35,50,33,0,33,0.424242,0.00012329,-0.00403266,0.0040687,1.052547,100118.57,0.00118569,-0.00797543,-0.00396172,1
362,0.005,0.006,0.006,4,35,55,27,0,27,0.518519,0.0001234,0.00249572,0.00333186,1.046782,100096.26,0.00096256,-0.00782096,-0.00406018,1
650,0.007,0.006,0.004,4,35,55,24,0,24,0.416667,0.0001027,-0.00403413,0.00246478,1.043321,100071.34,0.00071344,-0.00731072,-0.00410814,1
659,0.007,0.006,0.004,5,35,55,24,0,24,0.416667,0.0001027,-0.00403413,0.00246478,1.043321,100071.34,0.00071344,-0.00731072,-0.00410814,1
668,0.007,0.006,0.004,7,35,55,24,0,24,0.416667,0.0001027,-0.00403413,0.00246478,1.043321,100071.34,0.00071344,-0.00731072,-0.00410814,1
677,0.007,0.006,0.004,9,35,55,24,0,24,0.416667,0.0001027,-0.00403413,0.00246478,1.043321,100071.34,0.00071344,-0.00731072,-0.00410814,1
400,0.005,0.006,0.008,4,40,50,74,8,66,0.567568,0.00015353,0.00289499,0.01136113,1.05425,100328.54,0.00328545,-0.01125781,-0.00418551,1
526,0.005,0.008,0.008,7,40,50,68,8,60,0.544118,0.00020576,0.00172749,0.0139916,1.058706,100403.34,0.00403341,-0.01294232,-0.00426286,1
226,0.003,0.01,0.004,5,35,50,79,0,79,0.341772,0.00012187,-0.00403435,0.00962746,1.045544,100276.23,0.00276229,-0.01037149,-0.00431624,1
896,0.007,0.01,0.004,9,40,55,30,8,22,0.3,0.00013412,-0.00403542,0.0040236,1.047149,100115.23,0.00115227,-0.00852497,-0.0043265,1
559,0.005,0.01,0.004,7,35,50,71,0,71,0.323944,0.00011783,-0.00403435,0.00836613,1.043757,100239.31,0.00239314,-0.00991214,-0.00435824,1
56,0.003,0.006,0.006,7,35,55,31,0,31,0.516129,0.00022286,0.00085068,0.00690854,1.08311,100202.87,0.00202874,-0.01090727,-0.00446852,1
482,0.005,0.008,0.006,5,40,55,34,8,26,0.441176,0.00023315,-0.00198626,0.00792711,1.07745,100231.59,0.00231593,-0.01153206,-0.00457821,1
365,0.005,0.006,0.006,4,40,55,35,8,27,0.514286,0.00014779,0.00249572,0.00517252,1.057424,100150.53,0.00150532,-0.00962988,-0.00472072,1
293,0.003,0.01,0.008,4,40,55,36,8,28,0.5,0.00027843,0.0007913,0.01002359,1.090366,100292.87,0.0029287,-0.01305351,-0.00472978,1
311,0.003,0.01,0.008,7,40,55,36,8,28,0.527778,0.00033972,0.0008109,0.0122298,1.10434,100358.21,0.00358209,-0.01470695,-0.0047863,1
926,0.007,0.01,0.006,7,45,55,37,17,20,0.459459,0.0003868,-0.00603266,0.01431172,1.121014,100421.51,0.00421512,-0.01627677,-0.00493826,1
758,0.007,0.008,0.004,4,35,55,23,0,23,0.347826,0.00010866,-0.00403435,0.0024991,1.041016,100071.62,0.00071625,-0.00856328,-0.00504781,1
767,0.007,0.008,0.004,5,35,55,23,0,23,0.347826,0.00010866,-0.00403435,0.0024991,1.041016,100071.62,0.00071625,-0.00856328,-0.00504781,1
776,0.007,0.008,0.004,7,35,55,23,0,23,0.347826,0.00010866,-0.00403435,0.0024991,1.041016,100071.62,0.00071625,-0.00856328,-0.00504781,1
785,0.007,0.008,0.004,9,35,55,23,0,23,0.347826,0.00010866,-0.00403435,0.0024991,1.041016,100071.62,0.00071625,-0.00856328,-0.00504781,1
238,0.003,0.01,0.004,7,40,50,85,8,77,0.329412,0.00016444,-0.00403451,0.01397714,1.06137,100405.69,0.00405689,-0.01345185,-0.00506022,1
877,0.007,0.01,0.004,5,40,50,63,8,55,0.349206,0.00021616,-0.00403451,0.01361813,1.081656,100398.79,0.00398791,-0.01402486,-0.00507037,1
287,0.003,0.01,0.006,9,45,55,54,25,29,0.407407,0.00032316,-0.00603335,0.01745065,1.098603,100511.74,0.00511738,-0.01691058,-0.00517948,1
562,0.005,0.01,0.004,7,40,50,79,8,71,0.329114,0.00011273,-0.00403451,0.00890592,1.042099,100254.28,0.00254283,-0.01107713,-0.00519154,1
217,0.003,0.01,0.004,4,35,50,79,0,79,0.35443,9.049e-05,-0.00403425,0.00714879,1.035085,100202.69,0.00202688,-0.01037149,-0.00536541,1
428,0.005,0.006,0.008,9,40,55,34,8,26,0.588235,0.0002386,0.00590771,0.00811235,1.077219,100236.82,0.00236822,-0.01269405,-0.00540103,1
770,0.007,0.008,0.004,5,40,55,31,8,23,0.354839,7.246e-05,-0.00403451,0.00224625,1.027635,100063.01,0.00063015,-0.00852497,-0.00546523,1
316,0.003,0.01,0.008,9,35,50,62,0,62,0.451613,0.00020296,-0.0038542,0.01258335,1.050805,100358.07,0.0035807,-0.01386512,-0.00548182,1
641,0.005,0.01,0.008,9,35,55,24,0,24,0.458333,0.00020391,-0.00045495,0.00489394,1.054631,100139.63,0.0013963,-0.01116241,-0.00549449,1
578,0.005,0.01,0.006,4,35,55,25,0,25,0.44,6.592e-05,-0.0027941,0.001648,1.021504,100044.44,0.00044443,-0.00833807,-0.00556683,1
449,0.005,0.008,0.004,5,45,55,53,25,28,0.396226,4.294e-05,-0.00403451,0.0022758,1.017498,100061.49,0.00061489,-0.00826422,-0.00556709,1
587,0.005,0.01,0.006,5,35,55,25,0,25,0.44,0.00017858,-0.00221864,0.00446441,1.058221,100128.72,0.00128717,-0.01089132,-0.00564012,1
739,0.007,0.006,0.008,7,35,50,51,0,51,0.588235,0.00010466,0.00590667,0.00533746,1.032456,100149.85,0.00149852,-0.01031224,-0.00570471,1
229,0.003,0.01,0.004,5,40,50,87,8,79,0.344828,0.00015373,-0.00403451,0.01337461,1.057714,100387.67,0.00387674,-0.01391503,-0.00571797,1
162,0.003,0.008,0.006,5,45,60,30,27,3,0.5,0.00011246,-0.00054517,0.00337367,1.039044,100095.95,0.00095948,-0.00977099,-0.00573275,1
104,0.003,0.006,0.008,9,40,55,38,8,30,0.578947,0.00022725,0.00590771,0.00863565,1.07415,100251.9,0.00251896,-0.01331154,-0.00585773,1
868,0.007,0.01,0.004,4,40,50,63,8,55,0.365079,0.00022962,-0.00403435,0.01446624,1.088923,100424.85,0.00424851,-0.01553675,-0.00588466,1
819,0.007,0.008,0.006,7,45,60,20,18,2,0.5,1.011e-05,-0.00280067,0.00020219,1.00333,100002.35,2.353e-05,-0.00752692,-0.00589691,1
914,0.007,0.01,0.006,5,40,55,28,8,20,0.428571,0.00022985,-0.00412565,0.00643579,1.072745,100187.0,0.00187004,-0.01268675,-0.00598087,1
307,0.003,0.01,0.008,7,35,50,63,0,63,0.47619,0.00023051,-0.00127026,0.01452196,1.06058,100417.2,0.00417204,-0.01558297,-0.00598926,1
155,0.003,0.008,0.006,5,35,55,30,0,30,0.433333,0.00025989,-0.00198626,0.00779665,1.08625,100228.36,0.00228359,-0.01386306,-0.00620798,1
553,0.005,0.01,0.004,5,40,50,79,8,71,0.341772,8.132e-05,-0.00403451,0.00642434,1.030375,100180.05,0.00180053,-0.01107713,-0.00624797,1
761,0.007,0.008,0.004,4,40,55,31,8,23,0.354839,2.989e-05,-0.00403451,0.0009267,1.011401,100023.45,0.00023454,-0.00852497,-0.0062865,1
865,0.007,0.01,0.004,4,35,50,55,0,55,0.363636,0.00021888,-0.00403425,0.01203865,1.084582,100353.04,0.00353041,-0.01507168,-0.00633809,1
874,0.007,0.01,0.004,5,35,50,55,0,55,0.345455,0.00017947,-0.00403435,0.00987098,1.067414,100287.33,0.00287334,-0.01375854,-0.00633877,1
1133,0.01,0.008,0.006,5,45,55,21,9,12,0.428571,0.00014786,-0.00603266,0.00310504,1.045518,100088.81,0.00088814,-0.01090167,-0.00635461,1
652,0.007,0.006,0.004,4,40,50,67,8,59,0.432836,8.312e-05,-0.00403386,0.00556904,1.036033,100160.24,0.00160243,-0.01104957,-0.00640603,1
847,0.007,0.008,0.008,7,35,50,47,0,47,0.531915,5.555e-05,0.00240507,0.00261107,1.015138,100066.12,0.0006612,-0.00978832,-0.0066139,1
488,0.005,0.008,0.006,7,35,55,26,0,26,0.423077,0.00016147,-0.00454323,0.00419823,1.050505,100120.7,0.00120704,-0.01193096,-0.00672303,1
1084,0.01,0.008,0.004,4,40,50,36,6,30,0.361111,9.68e-06,-0.00403594,0.00034837,1.003718,100005.51,5.51e-05,-0.00859543,-0.00672447,1
495,0.005,0.008,0.006,7,45,60,27,24,3,0.481481,-3.251e-05,-0.00047355,-0.00087777,0.98895,99968.88,-0.00031122,-0.00783453,-0.00690394,1
662,0.007,0.006,0.004,5,40,55,32,8,24,0.40625,-3.22e-06,-0.00403426,-0.00010312,0.998665,99993.43,-6.565e-05,-0.00852496,-0.00691785,1
671,0.007,0.006,0.004,7,40,55,32,8,24,0.40625,-3.22e-06,-0.00403426,-0.00010312,0.998665,99993.43,-6.565e-05,-0.00852496,-0.00691785,1
680,0.007,0.006,0.004,9,40,55,32,8,24,0.40625,-3.22e-06,-0.00403426,-0.00010312,0.998665,99993.43,-6.565e-05,-0.00852496,-0.00691785,1
50,0.003,0.006,0.006,5,40,55,39,8,31,0.487179,0.00015087,-0.00139088,0.00588394,1.056609,100171.07,0.00171067,-0.01271057,-0.00694908,1
244,0.003,0.01,0.004,9,35,50,77,0,77,0.311688,6.694e-05,-0.00403451,0.00515459,1.023928,100141.27,0.00141265,-0.01131084,-0.00696659,1
541,0.005,0.01,0.004,4,35,50,71,0,71,0.366197,7.045e-05,-0.00403425,0.00500207,1.02733,100139.56,0.0013956,-0.01138428,-0.00700731,1
544,0.005,0.01,0.004,4,40,50,79,8,71,0.367089,9.405e-05,-0.00403435,0.00742967,1.036532,100211.22,0.00211217,-0.01259354,-0.00702219,1
